Cubs,Challenge awards,Personal Challenge,0,2,,You need to complete two personal challenges that you agree with your leader.
Cubs,Challenge awards,Personal Challenge,1,0,1,Cub-chosen Challenge
Cubs,Challenge awards,Personal Challenge,1,0,1,Leader-chosen Challenge
Cubs,Challenge awards,Team Leader,0,4,,Complete the following
Cubs,Challenge awards,Team Leader,1,0,1,Lead your Six in an activity or captain a team.
Cubs,Challenge awards,Team Leader,1,0,1,Help a new Cub to join in with the Pack meeting.
Cubs,Challenge awards,Team Leader,1,0,1,Teach another Cub a new skill.
Cubs,Challenge awards,Team Leader,1,0,1,"Ask your Six or team what they want to do in Cubs, tell your leaders and help to make sure that it happens"
Cubs,Challenge awards,Teamwork,0,8,,Take part in at least six different team games with other Cubs.
Cubs,Challenge awards,Teamwork,1,0,1,Activity 1
Cubs,Challenge awards,Teamwork,1,0,1,Activity 2
Cubs,Challenge awards,Teamwork,1,0,1,Activity 3
Cubs,Challenge awards,Teamwork,1,0,1,Activity 4
Cubs,Challenge awards,Teamwork,1,0,1,Activity 5
Cubs,Challenge awards,Teamwork,1,0,1,Activity 6
Cubs,Challenge awards,Teamwork,1,0,,"Show your leaders what you did to help your team, and how you were a good team player."
Cubs,Challenge awards,Teamwork,1,0,,"Give examples of two different types of teams, and roles in those teams."
Cubs,Challenge awards,Teamwork,0,2,,Complete at least two teambuilding activities with other Cubs
Cubs,Challenge awards,Teamwork,1,0,1,Activity 1
Cubs,Challenge awards,Teamwork,1,0,1,Activity 2
Cubs,Challenge awards,Teamwork,0,2,,"Take part in at least two Pack forums or something similar, and make a contribution that will be positive for your Pack."
Cubs,Challenge awards,Teamwork,1,0,1,Forum 1
Cubs,Challenge awards,Teamwork,1,0,1,Forum 2
Cubs,Challenge awards,Chief Scout Silver,0,8,,Earn all of the following
Cubs,Challenge awards,Chief Scout Silver,1,0,,Six activity or staged badges
Cubs,Challenge awards,Chief Scout Silver,1,0,,Our World Challenge Award
Cubs,Challenge awards,Chief Scout Silver,1,0,,Our Skills Challenge Award
Cubs,Challenge awards,Chief Scout Silver,1,0,,Our Outdoors Challenge Award
Cubs,Challenge awards,Chief Scout Silver,1,0,,Our Adventure Challenge Award
Cubs,Challenge awards,Chief Scout Silver,1,0,,Teamwork Challenge Award
Cubs,Challenge awards,Chief Scout Silver,1,0,,Team Leader Challenge Award
Cubs,Challenge awards,Chief Scout Silver,1,0,,Personal Challenge Award.
ALL,Staged,Navigator 1,0,6,,Complete the following
ALL,Staged,Navigator 1,1,0,,"Locate yourself on a simple map. You could use a map of a local park, nature reserve, zoo, or even a theme park."
ALL,Staged,Navigator 1,1,0,,"Identify a number of features or locations on that map. You could pinpoint locations like the toilets, car park, bird hide or picnic area."
ALL,Staged,Navigator 1,1,0,,Learn the four cardinal points of a compass.
ALL,Staged,Navigator 1,1,0,,"Draw a simple map of where you live, your meeting place or another area local to you."
ALL,Staged,Navigator 1,1,0,,Use a map during an outdoor activity.
ALL,Staged,Navigator 1,1,0,,Show you understand how to dress appropriately and what equipment you and the adults will need on the activity.
ALL,Staged,Navigator 2,0,7,,Complete the following
ALL,Staged,Navigator 2,1,0,,Learn how to read a four-figure grid reference.
ALL,Staged,Navigator 2,1,0,,Understand how to use the key of a map.
ALL,Staged,Navigator 2,1,0,,Use a map during an outdoor activity.
ALL,Staged,Navigator 2,1,0,,Draw a simple map to direct someone from your meeting place to a local point of interest.
ALL,Staged,Navigator 2,1,0,,"With other Scouts, go for a walk with a leader around the local area. Take it in turns to use one of these methods of navigation: written instructions, recorded instructions, road signs, tracking signs, maps."
ALL,Staged,Navigator 2,1,0,,Learn the eight points of a compass and use them in an activity.
ALL,Staged,Navigator 2,1,0,,Show you know how to dress appropriately for the activities involved in this badge and what equipment you and the adults need on the activities.
ALL,Staged,Navigator 3,0,5,,Complete the following
ALL,Staged,Navigator 3,1,0,,Learn how to read a six figure grid reference.
ALL,Staged,Navigator 3,1,0,,Understand contour lines on an Ordnance Survey map.
ALL,Staged,Navigator 3,1,0,,"Using 1:50000 and 1:25000 scale Ordnance Survey maps show that you understand the meaning of scale, can set the map to north and can recognise conventional map symbols."
ALL,Staged,Navigator 3,1,0,,"Follow and walk a route of at least 5km, using a map to navigate for at least part of the journey. Your Leader can plan the route but you'll work with your team, or take turns,to navigate."
ALL,Staged,Navigator 3,1,0,,Show you know how to dress appropriately and what kit you and your group will need.
Cubs,Core badges,Membership Award,0,3,,Find out about the Cub Pack:
Cubs,Core badges,Membership Award,1,0,,Get to know the other members and leaders in your Six and Pack.
Cubs,Core badges,Membership Award,1,0,,Find out about the ceremonies and traditions in your Pack.
Cubs,Core badges,Membership Award,1,0,,Find out about the activities that your Pack does.
Cubs,Core badges,Membership Award,0,5,,Find out about joining your Pack:
Cubs,Core badges,Membership Award,1,0,,Learn and understand the Cub Scout Promise and Law. Find out what the rules are in our Pack.
Cubs,Core badges,Membership Award,1,0,,"Learn and understand the Cub Scout Motto, Sign, Salute and Handshake."
Cubs,Core badges,Membership Award,1,0,,Find out what to do at your Investiture.
Cubs,Core badges,Membership Award,1,0,,Find out the meanings of the badges you will receive.
Cubs,Core badges,Membership Award,1,0,,"Show that you know about the family of Scouts, worldwide  Scouting and the history of Scouting."
Cubs,Core badges,Membership Award,0,1,,Offiically join the Pack:
Cubs,Core badges,Membership Award,1,0,,Become a Cub Scout by making the Promise.
Cubs,Core badges,Moving-On Award,0,2,,Complete both of the following
Cubs,Core badges,Moving-On Award,1,0,,Go to both Cubs and Scouts for at least three weeks. Take part in the Troop programme.
Cubs,Core badges,Moving-On Award,1,0,,Work for your Scout Membership Award at the same time.
ALL,Staged,Joining-In Award 1,0,1,,Have been a member of Scouting for:
ALL,Staged,Joining-In Award 1,1,0,,1 year
ALL,Staged,Joining-In Award 2,0,1,,Have been a member of Scouting for:
ALL,Staged,Joining-In Award 2,1,0,,2 years
ALL,Staged,Joining-In Award 3,0,1,,Have been a member of Scouting for:
ALL,Staged,Joining-In Award 3,1,0,,3 years
ALL,Staged,Joining-In Award 4,0,1,,Have been a member of Scouting for:
ALL,Staged,Joining-In Award 4,1,0,,4 years
ALL,Occasional,Scout Mate Badge,0,6,,Complete the following:
ALL,Occasional,Scout Mate Badge,1,0,1,Bring a new friend to your Group
ALL,Occasional,Scout Mate Badge,1,0,,"Together, chat to the leaders and meet the other Beavers, Cubs or Scouts"
ALL,Occasional,Scout Mate Badge,1,0,,Show them around the place you meet
ALL,Occasional,Scout Mate Badge,1,0,,Help them learn about the Scouting family and the Promise they will make.
ALL,Occasional,Scout Mate Badge,1,0,,Take part in an activity with your Scout mate
ALL,Occasional,Scout Mate Badge,1,0,,"Be a part of their investiture and receive your ""Scout Mate"" badge"
Cubs,Activity badges,Hobbies,0,4,,Complete the following
Cubs,Activity badges,Hobbies,1,0,,"Learn the safety rules for your hobby, if there are any."
Cubs,Activity badges,Hobbies,1,0,,Show that you're interested in your hobby and that you're taking part regularly for at least three months.
Cubs,Activity badges,Hobbies,1,0,,"Show your leader, or other Cubs, how you pursue your hobby. Show what equipment, materials and background information you have used."
Cubs,Activity badges,Hobbies,1,0,,"Talk to your leader about how you plan to develop your hobby, interest or skill in the future."
